Date,Content,Source,Sentiment
2022-03-07 09:33:55+00:00,https://t.co/2ALhWHNlyI #hydrogen #texas #emergingrisks,RisksEmerging,0.984126627445221
2022-03-07 09:33:32+00:00,"impact of the policy and discusses imperatives for the next phase of the policy.

To gain insights, read the entire article at: https://t.co/JLRcLhEdNV",CRISILLimited,0.8543741106987
2022-03-07 09:33:31+00:00,"The green hydrogen policy provides an enabling #environment to kick-start India’s green hydrogen dream through various supportive mechanisms.

In his latest #article with The Financial Express (@FinancialXpress), Pranav Master (@PDM83) , Director, Energy, CRISIL, outlines the https://t.co/bAc7WjgyuC",CRISILLimited,0.9909186363220215
2022-03-07 09:32:56+00:00,RT @LifeboatHQ: German town goes self-sufficient with wind and green hydrogen https://t.co/WaWzlxwNNH,LifeboatHQ,0.8981417417526245
2022-03-07 09:32:25+00:00,"RT @ISUW22: We are  pleased to welcome Praveen Cheekatmarla, Senior Research Scientist, @ORNL USA as a speaker to deliver Keynote Address d…",IndiaSmartGridF,0.9996596574783325
2022-03-07 09:31:56+00:00,"RT @ISUW22: Hear Anurag Pandey, Leader-RIL Hydrogen Initiative, @RelianceIndus speaking during the Thematic Session on “Green Hydrogen Miss…",IndiaSmartGridF,0.9836392998695374
2022-03-07 09:31:48+00:00,"RT @ISUW22: Hear @RkmalhotraK President, Hydrogen Association of India and Former Director, @IndianOilcl as a speaker to deliver Keynote Ad…",IndiaSmartGridF,0.9879401922225952
2022-03-07 09:31:39+00:00,"RT @ISUW22: Akilur Rahman, Chief Technology Officer, @hitachienergy delivering the Keynote Address during the Thematic Session on “Green Hy…",IndiaSmartGridF,0.9924811124801636
2022-03-07 09:31:17+00:00,"@vishalkmumbai @KelkarJai @bramha_Ratna @girish_bhau सौर ऊर्जा store करता येते... NTPC स्वतः आता सौर ऊर्जेवर आधारित green हायड्रोजन प्लांट उभे करत आहे...

जगभरात green hydrogen mission हे सौर ऊर्जेवर चालणार आहे...",Rakesh_Speaker,0.9687482118606567
2022-03-07 09:30:53+00:00,"RT @ISUW22: Akshay Bhardwaj, GM - Hydrogen Business, @ACMEGroup_India delivering Keynote Address during the Thematic Session on “Green Hydr…",IndiaSmartGridF,0.9873719215393066
2022-03-07 09:30:46+00:00,"RT @ISUW22: Sushil Kumar, Deputy General Manager, @gailindia delivering the  Keynote Address during the Thematic Session on “Green Hydrogen…",IndiaSmartGridF,0.9907377362251282
2022-03-07 09:30:40+00:00,"RT @ISUW22: We thank all our Speakers &amp; Participants for joining the Thematic Session on “Green Hydrogen Mission” at #ISUW22

Register to j…",IndiaSmartGridF,0.9932966828346252
2022-03-07 09:29:50+00:00,"RT @cesispa: @EnergyNews_Biz Interesting. According to this paper, #greenhydrogen may be generated at a cost of around 3 euros per kilogram…",cesispa,0.9766033887863159
2022-03-07 09:29:47+00:00,"RT @KartinaMarissa: #ErickThohirJugaKan
@erickthohir Menteri BUMN Erick Thohir melalui pertamina dan berkolaborasi dengan PT. Pupuk Indones…",indah_andrian1,0.9668739438056946
2022-03-07 09:29:45+00:00,"@EnergyNews_Biz Interesting. According to this paper, #greenhydrogen may be generated at a cost of around 3 euros per kilogram in some #European nations by 2030. Discover more on the role of #green #hydrogen in hard-to-abate sectors: https://t.co/a4MTjzfy5e https://t.co/CaYyzx30Il",cesispa,0.9745087027549744
2022-03-07 09:27:57+00:00,"PT Pertamina, PT Pupuk Indonesia, dan Mitsubishi resmi berkolaborasi untuk mengembangkan bisnis green hydrogen hal ini sejalan dgn komitmen menteri BUMN Erick Thohir
#ErickThohirJugaKan 
@erickthohir https://t.co/4JwwIEY2Df",FebriMilenia,0.9862073659896851
2022-03-07 09:24:20+00:00,"@DeborahMeaden I want to know why we’re not focusing more on hydrogen, as green (if not more) as EV and as quick to refill as fossil.",itsmahughes,0.9963642954826355
2022-03-07 09:23:19+00:00,"With soaring Natural Gas prices now Green Hydrogen &amp; Ammonia is becoming viable,  even when situation settles down after some time people will have good prospective to choose carbon neutral and economic solution mid way with narrowing gap!
#greenhydrogen  #hydrogen #gasprices https://t.co/AukDMCd39K",Prashantchemeng,0.9440281987190247
2022-03-07 09:17:12+00:00,"#ErickThohirJugaKan
@erickthohir Menteri BUMN Erick Thohir melalui pertamina dan berkolaborasi dengan PT. Pupuk Indonesia dan Juga Mitsubishi kembangkan bisnis green hydrogen dan green ammonia  value chain serta CCUS. https://t.co/c9r6tCvBf3",KartinaMarissa,0.9933878183364868
2022-03-07 09:14:15+00:00,"RT @azom: AZoM talked to Ailong Li, a postdoctoral researcher at @riken_en, about his research that has developed a green catalyst for the…",EnergyreferralX,0.99284827709198
2022-03-07 09:13:59+00:00,@TheodoridisDr @LilyDAmbrosioMP @DanielAndrewsMP Green Hydrogen was never put  forward as a scientific term in the first place - only as a way of describing an industrial process. So your idea that this term is 'pseudoscientific' and in some way displaces science or offends the laws of nature are totally without foundation.,ChrisWh53353405,0.999610960483551
2022-03-07 09:12:18+00:00,"RT @azom: AZoM talked to Ailong Li, a postdoctoral researcher at @riken_en, about his research that has developed a green catalyst for the…",johnSNOWMTAINER,0.99284827709198
2022-03-07 09:11:28+00:00,Namibia’s green hydrogen to be verified on blockchain https://t.co/RQImVD37EN,USANewsGroup,0.9786655306816101
2022-03-07 09:10:44+00:00,"@Sam_Arkim @DeborahMeaden Petrol cars, marginally, as they move the air pollution further from population centers.

But true green hydrogen from hydrolysis using renewable energy has a much lower enviromental impact than all other alternatives.",Gimpanzee123,0.9978111386299133
2022-03-07 09:10:18+00:00,RT @olworkman: Namibia's green hydrogen to be verified on blockchain - Smart Energy https://t.co/qjhF1RRE1f,babylouie75,0.9757545590400696
2022-03-07 09:10:11+00:00,"RT @Bellona_EU: 3/5 As the @IEA puts it “production of low-carbon #hydrogen via electrolysis, […] is contingent on new electrolyser project…",jonashelseth,0.9715688228607178
2022-03-07 09:09:33+00:00,"AZoM talked to Ailong Li, a postdoctoral researcher at @riken_en, about his research that has developed a green catalyst for the production of #hydrogen energy: https://t.co/mvETRAi0iQ #energy #renewableenergy",azom,0.9742628931999207
2022-03-07 09:07:40+00:00,"@ChrisWh53353405 @LilyDAmbrosioMP @DanielAndrewsMP Sir, my point being is Green Hydrogen is not a scientific term - as you explained it’s a term coined for a an industrial process with political connotations. 

The laws of nature are apolitical; as a scientist it irks me when pseudoscientific terms displace science proper",TheodoridisDr,0.9958531856536865
2022-03-07 09:05:16+00:00,RT @bloombergquint: What are the challenges in replacing fossil fuel with green hydrogen? Is green hydrogen the key to a low carbon future?…,eshanimathur5,0.9933621883392334
2022-03-07 09:04:18+00:00,"@bluebird_gwc @elonmusk and yeah, it is definitely true, that  gas  use in industry is a major point. you can switch that to hydrogen on a longer perspective when there is enough green electricity, but how to cope until then?",NilesDavis_,0.9964169263839722
2022-03-07 09:04:02+00:00,"@Doctor_good_guy @GreenwashTory @ChrisManuell @PowerNotPoverty @CAR26_ORG We should be going towards green hydrogen, wind can produce it at night when they turn off turbines, plenty of hydro opportunities, floating solar, self harm of UK economy on this zero green drive despite not having sufficient alternatives in place or public support.",RobertJudd4,0.994099497795105
2022-03-07 09:02:36+00:00,"RT @afr_h2_p: Green African #Hydrogen will replace Russian fossil fuels in Europe! For Planet, People and Prosperity. President @vonderleye…",SupportGambia,0.9696716666221619
2022-03-07 08:59:33+00:00,"@benmrowe @RoryStewartUK If you mean blending with green hydrogen, then I agree.  If you mean blending with blue hydrogen, then I struggle to see how it reduces demand for gas.  What did you have in mind?",WriterWms,0.5723037719726562
2022-03-07 08:50:54+00:00,"RT @ErikSolheim: Norwegian 🇳🇴 CEOs will discuss role of green hydrogen in the energy transition on Wednesday 9th, shared by Kristian Røkke…",akki_ghadge,0.9954143762588501
2022-03-07 08:48:09+00:00,"Wonder if TN has plans for Green Hydrogen. WIND AND SUN LIGHT UP TN  @dgovardanTOI @Guidance_TN @toi_Arunram #renewableenergy 
https://t.co/gNvxag3sLO",RajeshCMouli,0.5458305478096008
2022-03-07 08:45:42+00:00,https://t.co/84IuhGEVDb,KiraDurbin,0.9886006712913513
2022-03-07 08:44:12+00:00,"@IFAmedia We can manufacture ammonia in Ireland using #green #hydrogen

#foodsecurity
&amp;
#ClimateAction",IrelandHydrogen,0.9927483201026917
2022-03-07 08:42:52+00:00,"RT @azmi_radarsaham: About 20% of Petronas capex in the coming years will be channeled into renewable energy, hydrogen ventures, green mobi…",zhuge8f,0.8929749131202698
2022-03-07 08:41:28+00:00,@elonmusk Why not green hydrogen?,nunodecastro,0.992533802986145
2022-03-07 08:40:31+00:00,"@SophieAhmed2 @Owen_de_Visser @darrengrimes_ Hydrogen will play a part yes, largely produced by Renewables as Green Hydrogen. 

All the power shortages historically have been directly related to fossil fuels, I don’t call that constant energy.",WFHPoros,0.9952991008758545
2022-03-07 08:40:11+00:00,"RT @biankasabila: Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Eri…",Rindanglestari6,0.9713234901428223
2022-03-07 08:37:51+00:00,"Hydrogen as alternative fuel has tremendous potential:
1. Hydrogen from natural gas is Gray Hydrogen (H2)
2. Hydrogen from fuel cells is Blue H2
3. Hydrogen from Electrolysers is Green H2
Linde leader in Green and Blue H2
MTAR Tech leader in Blue H2
RIL leader in Green H2",JaiHindKB,0.9828809499740601
2022-03-07 08:32:38+00:00,"RT @SOLARLIFE: What puts #AdolfPutin out of Power ? The $750 billion green #Hydrogen economy 2050, the Renewable gas from Solar wind replac…",SOLARLIFE,0.999039351940155
2022-03-07 08:25:16+00:00,"@HerschelWalker Energy independence = solar, electricity and green hydrogen",Wildiris2021,0.986035943031311
2022-03-07 08:22:41+00:00,"The data platform will enable monetizing green hydrogen projects in a scalable manner.

#usfcxcenter #omgworldfoundation",usfcx,0.9879262447357178
2022-03-07 08:22:40+00:00,"Namibia is an emerging country in the green hydrogen drive, with abundant solar and wind resources. Climate has partnered with the University of Namibia to verify the country's carbon credits.",usfcx,0.9981951117515564
2022-03-07 08:22:39+00:00,Green hydrogen from Namibia will be certified on the blockchain https://t.co/IaGWRVZw4N,usfcx,0.8662481904029846
2022-03-07 08:19:25+00:00,"RT @ErikSolheim: Norwegian 🇳🇴 CEOs will discuss role of green hydrogen in the energy transition on Wednesday 9th, shared by Kristian Røkke…",SinaLinguist,0.9954143762588501
2022-03-07 08:18:02+00:00,"Green Hydrogen and Gray Hydrogen is future. India has to migrate from coal based economy to gas based economy and then eventually to Hydrogen plus Renewables based economy at the end.
Best Hydrogen themes in Indian mkt
1. RIL
2. Linde India
3. MTAR Tech
4. Adani Total Gas",JaiHindKB,0.99724942445755
2022-03-07 08:16:22+00:00,"Semcon is supporting Norwegian @HystarH2  to develop their new electrolyser technology for the production of green hydrogen. 
https://t.co/GRACET1gd0",Semcon,0.9875268340110779
2022-03-07 08:13:06+00:00,"RT @EnergyNews_Biz: Austria wants liquefied gas and green hydrogen from the Emirates 

#hydrogen #energy #renewableenergy
https://t.co/m7oP…",EnergyreferralX,0.974494457244873
2022-03-07 08:13:01+00:00,"RT @EnergyNews_Biz: Green hydrogen at €2 per kg somewhere in the future 

#hydrogen #energy #renewableenergy
https://t.co/upeNteDNmQ",EnergyreferralX,0.9858684539794922
2022-03-07 08:12:54+00:00,"RT @ErikSolheim: Norwegian 🇳🇴 CEOs will discuss role of green hydrogen in the energy transition on Wednesday 9th, shared by Kristian Røkke…",lunghkim,0.9954143762588501
2022-03-07 08:12:51+00:00,"RT @EnergyNews_Biz: Green methane, the least expensive way to produce hydrogen? 

#hydrogen #energy #renewableenergy
https://t.co/SoCR0xbk6H",EnergyreferralX,0.9966580867767334
2022-03-07 08:12:48+00:00,@ErikSolheim Twiggy wants to build Grand Inga3 and generate ‘green’ hydrogen. You know the Congo and you know the extreme biodiversity loss and displacement of people if such dam was built. He wants to build new dams in PNG. This is not ‘green’ hydrogen @iucn @IPBES,ChristineMilne,0.9968687891960144
2022-03-07 08:12:39+00:00,"PM to India Inc: Invest in green hydrogen output | Business News,The Indian Express https://t.co/gxumgq9EIO",noevanhulst,0.8735313415527344
2022-03-07 08:12:16+00:00,"RT @EnergyNews_Biz: Austria wants liquefied gas and green hydrogen from the Emirates 

#hydrogen #energy #renewableenergy
https://t.co/m7oP…",johnSNOWMTAINER,0.974494457244873
2022-03-07 08:12:12+00:00,State opposition taps Whyalla to host $593 million green hydrogen plant – pv magazine Australia https://t.co/qbTsgPOJAT,noevanhulst,0.9868124127388
2022-03-07 08:12:09+00:00,"RT @EnergyNews_Biz: Green hydrogen at €2 per kg somewhere in the future 

#hydrogen #energy #renewableenergy
https://t.co/upeNteDNmQ",johnSNOWMTAINER,0.9858684539794922
2022-03-07 08:12:04+00:00,"RT @EnergyNews_Biz: Green methane, the least expensive way to produce hydrogen? 

#hydrogen #energy #renewableenergy
https://t.co/SoCR0xbk6H",johnSNOWMTAINER,0.9966580867767334
2022-03-07 08:09:22+00:00,"RT @biankasabila: Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Eri…",sitis4rah01,0.9713234901428223
2022-03-07 08:07:30+00:00,"Austria wants liquefied gas and green hydrogen from the Emirates 

#hydrogen #energy #renewableenergy
https://t.co/m7oPN4XgRK",EnergyNews_Biz,0.9569535851478577
2022-03-07 08:07:24+00:00,@elonmusk green hydrogen is especially better!!!!#wppenergy #hyfi,Grandcamp33,0.9931748509407043
2022-03-07 08:06:50+00:00,"Green hydrogen at €2 per kg somewhere in the future 

#hydrogen #energy #renewableenergy
https://t.co/upeNteDNmQ",EnergyNews_Biz,0.9623574614524841
2022-03-07 08:05:42+00:00,"Green methane, the least expensive way to produce hydrogen? 

#hydrogen #energy #renewableenergy
https://t.co/SoCR0xbk6H",EnergyNews_Biz,0.9956750273704529
2022-03-07 08:05:05+00:00,"Norwegian 🇳🇴 CEOs will discuss role of green hydrogen in the energy transition on Wednesday 9th, shared by Kristian Røkke and me.

Australian investor Andrew Forrest will outline his plans for @ForescueFuture, HKH Prince Haakon will honor the occasion.

Contact team@gh2.org. https://t.co/BE1Gyc2OqW",ErikSolheim,0.9962060451507568
2022-03-07 08:03:30+00:00,"Hamburg plans to become EU green hydrogen import hub 

#hydrogen #energy #renewableenergy
https://t.co/xWgPHRDCtU",EnergyNews_Biz,0.9485836625099182
2022-03-07 08:02:21+00:00,"@elonmusk So sad how cultures/markets battle over a vast patchwork of energy sources instead of people just coming together and building vast amounts of nuclear, renewables, and green hydrogen as fast as possible until the job is literally done and no more hydrocarbons are being burned.",wooder32,0.9977265000343323
2022-03-07 08:01:14+00:00,"Info nih gaisss! PT Pertamina, PT Pupuk Indonesia, dan Mitsubishi resmi berkolaborasi untuk mengembangkan bisnis green hydrogen hal ini sejalan dgn komitmen menteri BUMN Erick Thohir
#ErickThohirJugaKan 
@erickthohir https://t.co/jk3m8Cvv08",RaudyaSavitri,0.9907751679420471
2022-03-07 08:01:00+00:00,"Using #hydrogen in higher-polluting industrial sectors and abandoning non-renewable resources  favoring the transition toward #zeroemissions 🔍Find out more: https://t.co/TwiQvtIilS

👉Invest in Italy: https://t.co/O6rYOciM41
#investinitaly
@Invitalia @ITAtradeagency https://t.co/QDfQ926Sc2",ITAinvestItaly,0.9961884617805481
2022-03-07 07:57:45+00:00,RT @BizSustainably: Uniper’s partnership with Salzgitter AG has experts wondering if producing cheap green #hydrogen is a near-future possi…,ChristiansonKj,0.9985041618347168
2022-03-07 07:54:01+00:00,"Petronas will set up a new independent entity focusing entirely on renewable energy (RE), hydrogen and green mobility by the middle of this year.

#renewableenergy https://t.co/LmmTDdpQ6B",OERnews,0.9730873107910156
2022-03-07 07:43:18+00:00,"@drumkingpiu @Elagolh @cota_stephen07 @AsserNtinda @hagegeingob Green Hydrogen on the other hand, credit where it's due, in the cleanest amongst the 4 but capital wise, it is costly. Plus, the Europeans haven't still reached full optimization of it, thus Germany, the main driver, is still relying on natural gas from Russia, as it's main.",Kwaygon,0.9992959499359131
2022-03-07 07:40:03+00:00,"@drumkingpiu @Elagolh @cota_stephen07 @AsserNtinda @hagegeingob Coming back to Green Hydrogen, before GH, there was Blue, Grey &amp; Brown Hydrogen, all those had their disadvantages, one being sustainability, the other being efficiency. By the time, they are refined, they are only about 18-20% efficient plus the CO2 emission were still high.",Kwaygon,0.9931701421737671
2022-03-07 07:39:35+00:00,RT @NEOM: Solar ☀️ and wind 💨 energy won’t be enough – we need new sources at-scale. That’s why NEOM is pioneering cutting-edge green hydro…,dineshkumar8719,0.9809290766716003
2022-03-07 07:36:38+00:00,This will crush all major oil-importing countries in the world. Green Hydrogen is the way to go. https://t.co/OrY1QLGh5v,AbhiSingh_HS,0.9978315234184265
2022-03-07 07:34:18+00:00,Namibia's green hydrogen to be verified on blockchain - Smart Energy https://t.co/qjhF1RRE1f,olworkman,0.9679957032203674
2022-03-07 07:33:42+00:00,Automation supports large-scale production of green hydrogen https://t.co/rWiR5Jqkb1,CisionNews,0.9799996614456177
2022-03-07 07:30:37+00:00,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Bisnis Green Hydrogen dan Green Ammonia utk jalankan komitmen dari pak Erick Thohir
#ErickThohirJugaKan
@erickthohir https://t.co/wMGbVfQitG",RereArdiansyah4,0.9916068315505981
2022-03-07 07:29:29+00:00,Namibia’s green hydrogen to be verified on blockchain https://t.co/WgOFn0IFXp,tell_crypto,0.9807312488555908
2022-03-07 07:29:20+00:00,"@JFC_Naples @NATO @USNavy @USNavyEurope NATO got Green signal from US to deploy Fighter Jets against Russia in support of Ukraine. 

Let's have a Nuclear Fusion Reaction Hydrogen Bomb War. 

Deploy Inter Ballistic Nuclear Weapon- Nuclear Fusion Reaction Hydrogen Bomb Missiles.",AzimuthalQi,0.8955340385437012
2022-03-07 07:29:15+00:00,"RT @RayanBou18: La Guerre Russie-Ukraine « Accélérera » Le Passage À L'hydrogène Vert, Aux Énergies Renouvelables : PDG De Plug Power.  #ga…",pararat04,0.8694816827774048
2022-03-07 07:29:01+00:00,"@FoxNews NATO got Green signal from US to deploy Fighter Jets against Russia in support of Ukraine. 

Let's have a Nuclear Fusion Reaction Hydrogen Bomb War. 

Deploy Inter Ballistic Nuclear Weapon- Nuclear Fusion Reaction Hydrogen Bomb Missiles.",AzimuthalQi,0.9631735682487488
2022-03-07 07:28:42+00:00,"@DiegoAGVillalta @nexta_tv NATO got Green signal from US to deploy Fighter Jets against Russia in support of Ukraine. 

Let's have a Nuclear Fusion Reaction Hydrogen Bomb War. 

Deploy Inter Ballistic Nuclear Weapon- Nuclear Fusion Reaction Hydrogen Bomb Missiles.",AzimuthalQi,0.980989396572113
2022-03-07 07:26:58+00:00,"@theskindoctor13 @ANI No need of further conversation. 

NATO got Green signal from US to deploy Fighter Jets against Russia in support of Ukraine. 

Let's have a Nuclear Fusion Reaction Hydrogen Bomb War. 

Deploy Inter Ballistic Nuclear Weapon- Nuclear Fusion Reaction Hydrogen Bomb Missiles.",AzimuthalQi,0.9520763754844666
2022-03-07 07:26:10+00:00,"Tentu aja nih manteman, Komitmen BUMN yang terus dijalankn oleh Menteri BUMN Erick Thohir melalui Pertamina fokus go green kembangkan bisnis Green Hydrogen
#ErickThohirJugaKan
@erickthohir @pertamina https://t.co/u7xFZmdN9l",GVerronika,0.9905509948730469
2022-03-07 07:24:55+00:00,Namibia’s green hydrogen to be verified on blockchain https://t.co/bEBD3Ly3qV via @Smart Energy International,AnandNazareth,0.9480716586112976
2022-03-07 07:21:41+00:00,"RT @CLICInnovation: Green transition in energy moves forward as our partly owned @flexens spins out new company #HydRe, which launches hydr…",Lahienergia,0.9972777962684631
2022-03-07 07:21:26+00:00,"Kalian udah tau belum sih gaiss? Saat ini Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Erick Thohir, turunkan emisi gas rumah kaca. Ntaps

#ErickThohirJugaKan
@erickthohir @pertamina https://t.co/AC8pK2ve4l",ZalikaRaina,0.9897764921188354
2022-03-07 07:12:10+00:00,"RT @SiddhantDongare: Green Ammonia Market to Grow $5,415 Million by 2030 
https://t.co/IY8maU9NWv 
via @SNNTV 

#green #ammonia #GreenAmmon…",vectorborg,0.9890210032463074
2022-03-07 07:10:03+00:00,"Leading IOCs are skipping blue hydrogen ... https://t.co/xYmYe2gVDK Some 87% of the pipeline capacity is instead coming from green hydrogen projects, according to GlobalData.",ggp_ngw,0.9994543194770813
2022-03-07 07:09:11+00:00,"RT @CLICInnovation: Green transition in energy moves forward as our partly owned @flexens spins out new company #HydRe, which launches hydr…",flexens,0.9972777962684631
2022-03-07 07:05:05+00:00,"Consumer Electricity Bills Should Not Be Used to Finance Hydrogen Production, Green Groups Emphasize https://t.co/9s5w6XNCny",techpearce2,0.9977951049804688
2022-03-07 07:03:12+00:00,"dark absorbing dust and bright glowing gas. To bring out details of the Horsehead's pasture, an astrophotographer artistically combined light accumulated for over 20 hours in hydrogen (orange), oxygen (blue), and sulfur (green). The resulting spectacular picture captured from",Radiocom1G,0.9982650876045227
2022-03-07 07:01:31+00:00,RT @IEEFA_India: The power cost is roughly a quarter of the overall cost of green hydrogen production. Low-cost renewable power will be key…,Vibhuti_D_Garg,0.8856214284896851
2022-03-07 07:01:13+00:00,"RT @biankasabila: Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Eri…",dinda_Septi21,0.9713234901428223
2022-03-07 06:59:15+00:00,"RT @biankasabila: Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Eri…",niaa_agustina,0.9713234901428223
2022-03-07 06:56:11+00:00,"RT @biankasabila: Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Eri…",JelitaaPuput,0.9713234901428223
2022-03-07 06:56:04+00:00,"Namibia’s green hydrogen to be verified on blockchain
https://t.co/CTRzdysMbN
#blockchain",ForestsDAOcom,0.9828506708145142
2022-03-07 06:51:33+00:00,"RT @biankasabila: Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Eri…",biankasabila,0.9713234901428223
2022-03-07 06:50:44+00:00,"RT @biankasabila: Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Eri…",Halimahyuni1,0.9713234901428223
2022-03-07 06:44:55+00:00,"RT @Bobadriana1: sejalan dengan target pemerintah menurunkan emisi sebesar 29% pada tahun 2030. Erick Thohir melalui Pertamina, Pupuk Indon…",Mramdan101,0.984734296798706
2022-03-07 06:40:23+00:00,"Green Hydrogen International (GHI) will produce 60GW #GreenHydrogen using wind, solar and other #renewableenergy that will be 3.5% of global production. The company may also supply clean rocket fuel to SpaceX which is owned by Elon Musk.
@GHI_CORP
https://t.co/gNrQ0AtKQI",IAm_Renew,0.5917317867279053
2022-03-07 06:40:17+00:00,"Progress towards climate neutrality will heavily reduce, but not remove Germany's and the EU's energy import needs. We should start thinking now on how to secure green hydrogen imports tomorrow 2/3",RaffaelePiria,0.5535285472869873
2022-03-07 06:36:01+00:00,"@drumkingpiu @Elagolh @cota_stephen07 @AsserNtinda @hagegeingob Do you understand the science of how to extract Green Hydrogen? The Capital, Facilities &amp; Storage? I've read your HPP, the documentation isn't realistic",Kwaygon,0.9993976354598999
2022-03-07 06:30:00+00:00,"#GreenHydrogen is not only a cleaner substitute for natural gas but is also fit for purpose as a store of #energy, and, therefore, useful in balancing intermittent electricity supply from solar and wind, says @ahluss. https://t.co/wvDLZQK9Kx",orfonline,0.6943984031677246
2022-03-07 06:26:55+00:00,"Green Ammonia Market to Grow $5,415 Million by 2030 
https://t.co/IY8maU9NWv 
via @SNNTV 

#green #ammonia #GreenAmmonia #energy #power #electricity #renewableenergy #renewables #renewable #greenfuel #GreenEnergy #hydrogeneconomy #hydrogen #utilities #Europe #AsiaPacific",SiddhantDongare,0.9776650667190552
2022-03-07 06:25:17+00:00,"Kolaborasi utk kembanggkan green hydrogen!
Menteri BUMN Erick Thohir ungkap melalui komitmen BUMN dlm kurangi emisi gas rumah kaca, pertamina jalin kerja sama dgn pupuk Indonesia dan Mitsubishi. #ErickThohirJugaKan
@erickthohir https://t.co/QMXfB1ku1L",hildayunit4,0.9852578043937683
2022-03-07 06:21:05+00:00,Namibia's green hydrogen to be verified on blockchain - Smart Energy   https://t.co/xScKKloq9N   #Blockchain  #Bitcoin,CryptoNewz4,0.9811881184577942
2022-03-07 06:20:53+00:00,RT @NEOM: The transition to renewables is vital to the continued health of the planet 🌎. NEOM is developing the world’s largest green hydro…,avdesh072,0.9992696642875671
2022-03-07 06:17:08+00:00,"@drumkingpiu @Elagolh @cota_stephen07 @AsserNtinda @hagegeingob Not true, Green Hydrogen isn't in our hands. Namibia does possess the capital to implement a Green Hydrogen plant, skills &amp; technical, perhaps.",Kwaygon,0.9904069304466248
2022-03-07 06:12:32+00:00,"RT @Bobadriana1: sejalan dengan target pemerintah menurunkan emisi sebesar 29% pada tahun 2030. Erick Thohir melalui Pertamina, Pupuk Indon…",NikiPuspita6,0.984734296798706
2022-03-07 06:10:02+00:00,Namibia’s green hydrogen to be verified on blockchain https://t.co/cyY5UZ5XWI,Danamin14,0.9851318001747131
2022-03-07 06:09:04+00:00,GHI plans world’s largest green hydrogen production and storage hub - https://t.co/xvVmUcjuhW - #GeneralEnergyNews,energynewsgroup,0.5667467713356018
2022-03-07 06:06:54+00:00,"Namibia’s green hydrogen to be verified on blockchain
Image: dClimate

Decentralised climate data provider dClimate is partnering with Namibia to become a verifier for the country’s carbon impact and sustainability initiatives.

https://t.co/bv4N4kgW9m https://t.co/ap98fP0puE",cryptonews10_10,0.825417160987854
2022-03-07 06:05:10+00:00,"Image: dClimate

Decentralised climate data provider dClimate is partnering with Namibia to become a verifier for the country’s carbon impact and sustainability initiatives.

https://t.co/arsdmMeIGv https://t.co/GYUp6v6oG3",Bit2mainNet,0.6640886068344116
2022-03-07 05:59:20+00:00,"RT @biankasabila: Pertamina fokus Go Green, Jalin kerjasama kolaborasi kembangkan Green Hydrogen. Wujud Komitmen BUMN oleh Menteri BUMN Eri…",HaninditaWibis1,0.9713234901428223
2022-03-07 05:59:09+00:00,"Green hydrogen in Romania - embracing the future
https://t.co/F11zTBmb3t",FuturePowerGen,0.9928863644599915
2022-03-07 05:58:33+00:00,Namibia's green hydrogen to be verified on blockchain - Smart Energy https://t.co/qT8txokxwj https://t.co/8VPlAZe5v6,davidpremier,0.9798126220703125
2022-03-07 05:58:33+00:00,Namibia's green hydrogen to be verified on blockchain - Smart Energy https://t.co/hj4bAr2NWi #blockchain,Cryptoprenure,0.9808651804924011
2022-03-07 05:54:08+00:00,RT @Katweezel: Next big #Hydrogen play $RNE.AX $RNE $RNEO with a tiny $17Mmc continues to pick up some mighty fine projects! Very similar p…,Complast_Ltd,0.9876696467399597
2022-03-07 05:51:18+00:00,"The Green Hydrogen policy has provided an enabling environment to kick-start India's #greenhydrogen dream through supportive mechanisms. However, facilitation on economics is required to hit home, which is likely to come through in phase Il of the policy.
#climatechange #solar https://t.co/xVo1KPR8hP",PDM83,0.9522402286529541
2022-03-07 05:50:49+00:00,"Next big #Hydrogen play $RNE.AX $RNE $RNEO with a tiny $17Mmc continues to pick up some mighty fine projects! Very similar play to $PH2.AX $PH2 $136Mmc that's an 8 bagger right there😋#Green #CleanEnergy #Waste #syngas #biomass

https://t.co/wQmoZmYrXh",Katweezel,0.9108090400695801
